mouse_strain,C57BL
parameter_id,IMPC_EYE_013_001
parameter_name,Pupil Dilation
analysis_id,540x980812fouqp
gene_symbol,Tox
gene_accession_id,MGI:2181659
pvalue,0.2913818
mouse_life_stage,Early adult
