parameter_id,JAX_OFD_021_001
pvalue,0.2924251
mouse_strain,C57BL
analysis_id,84m9xt7sk0k8d2u
gene_symbol,Mapkap1
mouse_life_stage,E12.5
parameter_name,Number of rears - total
gene_accession_id,MGI:2444554
