pvalue,0.1141809
analysis_id,32tc3c8x666x0oa
parameter_id,UCD_OWT_008_001
mouse_strain,C57BL
gene_accession_id,MGI:99501
mouse_life_stage,E15.5
parameter_name,Liver weight
gene_symbol,Fgb
