parameter_id,IMPC_CBC_009_001
gene_symbol,Snrpb2
analysis_id,4h17n1109g60bjz
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:104805
parameter_name,Calcium
pvalue,0.260136
