parameter_id,IMPC_DXA_009_001
mouse_life_stage,Early adult
parameter_name,Fat/Body weight
gene_accession_id,MGI:2670995
analysis_id,240k20g8o9w97em
pvalue,0.2330459
mouse_strain,C57BL
gene_symbol,Trp53i11
