mouse_life_stage,Early adult
parameter_id,IMPC_OFD_017_001
gene_symbol,Ints7
parameter_name,Center average speed
analysis_id,8z751vqv9mc5470
pvalue,0.2440423
mouse_strain,C57BL
gene_accession_id,MGI:1924315
