mouse_life_stage,Middle aged adult
mouse_strain,C57BL
pvalue,0.6202535
gene_accession_id,MGI:1917604
parameter_id,IMPC_OFD_013_001
parameter_name,Periphery average speed
analysis_id,6zgk54py0oec904
gene_symbol,Secisbp2l
