mouse_life_stage,E9.5
parameter_name,lens
gene_symbol,Ints7
gene_accession_id,MGI:1924315
pvalue,0.736491
parameter_id,M-G-P_014_001_009
mouse_strain,C57BL
analysis_id,4s991rk4o85b18x
