mouse_life_stage,E9.5
mouse_strain,C57BL
parameter_name,Glucose
parameter_id,IMPC_CBC_018_001
pvalue,0.4054605
gene_accession_id,MGI:97838
analysis_id,focji16b8727k24
gene_symbol,Eprs1
