mouse_strain,C57BL
parameter_id,IMPC_IMM_055_001
analysis_id,v14nfaias96586o
parameter_name,NK Subsets (Q2)
gene_symbol,Rhbg
pvalue,0.5681621
gene_accession_id,MGI:1927379
mouse_life_stage,Early adult
