mouse_life_stage,Middle aged adult
gene_symbol,Snap23
pvalue,0.05120979
analysis_id,68o7mr34p52ui87
parameter_id,MGP_CSD_067_001
gene_accession_id,MGI:109356
parameter_name,Snout size
mouse_strain,C57BL
