mouse_life_stage,E18.5
analysis_id,d369n3m044x58j0
parameter_name,Glucose
gene_accession_id,MGI:1914309
parameter_id,IMPC_CBC_018_001
mouse_strain,C57BL
gene_symbol,Ola1
pvalue,0.4955654
