parameter_id,IMPC_CSD_012_001
analysis_id,q06pfk1y6d66sn0
parameter_name,Coat - hair distribution - head
pvalue,0.5520156
gene_accession_id,MGI:1915087
mouse_life_stage,E12.5
gene_symbol,Tiprl
mouse_strain,C57BL
