mouse_life_stage,Late adult
gene_accession_id,MGI:2441730
parameter_id,UCDLA_EYE_083_001
analysis_id,7a406240k4xu80r
mouse_strain,C57BL
gene_symbol,Tbl1xr1
parameter_name,Vitreous
pvalue,0.2586491
