pvalue,0.4432256
analysis_id,ec79k19o0sbt037
mouse_strain,C57BL
parameter_id,IMPC_CBC_024_001
mouse_life_stage,Early adult
parameter_name,UIBC (unsaturated iron binding capacity)
gene_accession_id,MGI:3616086
gene_symbol,Kcng1
