parameter_id,IMPC_EYE_062_001
gene_accession_id,MGI:2140475
parameter_name,Right total retinal thickness
mouse_strain,C57BL
pvalue,0.8096633
mouse_life_stage,Middle aged adult
analysis_id,94ztg0ytcrhyzfx
gene_symbol,AU040320
