mouse_life_stage,E18.5
mouse_strain,C57BL
gene_symbol,Nanp
parameter_name,Percent time in dark
analysis_id,ys20u8q24006ag7
gene_accession_id,MGI:1914561
pvalue,0.1857882
parameter_id,JAX_LDT_008_001
