mouse_life_stage,E9.5
analysis_id,4d068s78qcuy5k6
parameter_id,IMPC_XRY_064_001
pvalue,0.8029616
gene_symbol,Wars2
gene_accession_id,MGI:1917810
parameter_name,Thoracic processes
mouse_strain,C57BL
