parameter_id,MGP_MLN_001_001
parameter_name,Total T cells - % of CD45+
mouse_life_stage,Early adult
gene_symbol,Mms22l
mouse_strain,129SV
gene_accession_id,MGI:2684980
pvalue,0.2234171
analysis_id,393600523640r95
