mouse_life_stage,Late adult
gene_accession_id,MGI:1934811
parameter_id,IMPC_XRY_025_001
mouse_strain,C57BL
analysis_id,buacw5101x742y6
pvalue,0.4341325
gene_symbol,Nucks1
parameter_name,Tibia
