parameter_id,IMPC_CBC_014_001
mouse_strain,C57BL
pvalue,0.3588006
analysis_id,4h1i1z44ut4i8mu
mouse_life_stage,E9.5
parameter_name,Alkaline phosphatase
gene_symbol,Slc39a10
gene_accession_id,MGI:1914515
