parameter_id,IMPC_IMM_071_001
parameter_name,MZB (CD21/35 high)
gene_symbol,F2
pvalue,0.06042409
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,1l325hb84g20gka
gene_accession_id,MGI:88380
