mouse_life_stage,E12.5
parameter_name,B Cells
pvalue,0.9532187
gene_accession_id,MGI:97838
mouse_strain,C57BL
gene_symbol,Eprs1
analysis_id,4k5r9cv9c0x24t8
parameter_id,IMPC_IMM_063_001
