parameter_id,HMGULA_CBC_016_001
parameter_name,HDL-cholesterol
pvalue,0.8013191
mouse_life_stage,E12.5
gene_symbol,Mapkap1
analysis_id,81u1j520sxlj1xu
mouse_strain,C57BL
gene_accession_id,MGI:2444554
