Gene_symbol,Tnfsf8
mouse_life_stage,Early adult
parameter_name,B Cells
gene_accession_id,MGI:88328
Parameter_id,IMPC_IMM_063_001
pvalue,0.4813238
Mouse_strain,C57BL
analysis_id,k1db53yqupgfc49
