mouse_life_stage,E15.5
gene_accession_id,MGI:99501
parameter_id,MGP_IMM_022_001
gene_symbol,Fgb
mouse_strain,C57BL
parameter_name,KLRG1+ gd T cells - % of gd T cells
analysis_id,m42u0y62e7qxkgu
pvalue,0.5249719
