mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Zc2hc1a
pvalue,0.5490475
parameter_id,MGP_IMM_078_001
analysis_id,69ulqt772zs0jsi
gene_accession_id,MGI:1914556
parameter_name,Resting Treg cells - % of CD45+
