mouse_life_stage,Middle aged adult
parameter_id,JAXLA_CSD_041_002
gene_symbol,Hpca
analysis_id,1zgtn01879y25e3
mouse_strain,C57BL
gene_accession_id,MGI:1336200
pvalue,0.5842672
parameter_name,Hindpaw - size
