parameter_id,MGP_PBI_011_001
mouse_life_stage,Early adult
gene_symbol,Zmynd8
parameter_name,KLRG1+ mature NK cell percentage
gene_accession_id,MGI:1918025
pvalue,0.7165647
analysis_id,94f1k957l0kn9vb
mouse_strain,129SV
