parameter_id,MGP_MLN_001_001
gene_symbol,Bmp7
mouse_strain,C57BL
pvalue,0.268765
gene_accession_id,MGI:103302
mouse_life_stage,Early adult
parameter_name,Total T cells - % of CD45+
analysis_id,68q96tlj691l5i6
