parameter_id,MGP_MLN_010_001
parameter_name,Resting Treg cells - % of Treg
gene_symbol,Frmpd1
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:2446274
analysis_id,xy527bp4r5n46qv
pvalue,0.4089218
mouse_strain,C57BL
