parameter_id,MGP_IMM_004_001
gene_symbol,Kif24
parameter_name,Total CD4+ T cells - % of ab T cells
mouse_life_stage,Early adult
gene_accession_id,MGI:1918345
pvalue,0.4542111
mouse_strain,C57BL
analysis_id,45930n8fk8lo717
