parameter_id,IMPC_CBC_001_001
mouse_life_stage,E18.5
gene_accession_id,MGI:2685277
mouse_strain,C57BL
parameter_name,Sodium
pvalue,0.134623
analysis_id,47mdt62d3605175
gene_symbol,Zyg11b
