mouse_strain,C57BL
gene_symbol,Rufy4
analysis_id,x84al0llj936ceg
pvalue,0.2282333
gene_accession_id,MGI:3588214
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_015_001
parameter_name,Total cholesterol
