parameter_id,IMPC_CSD_011_001
parameter_name,Coat - hair distribution - back
mouse_strain,C57BL
pvalue,0.5312139
gene_accession_id,MGI:1927379
mouse_life_stage,Early adult
analysis_id,af375460zf055m7
gene_symbol,Rhbg
