mouse_life_stage,Middle aged adult
pvalue,0.526538
gene_accession_id,MGI:109356
analysis_id,f9dc3fr7d0en620
gene_symbol,Snap23
parameter_name,Tongue out
parameter_id,IMPC_GEP_083_001
mouse_strain,C57BL
