parameter_id,IMPC_IMM_071_001
analysis_id,643i2sxbf9h36v2
gene_symbol,Eprs1
gene_accession_id,MGI:97838
mouse_life_stage,E9.5
pvalue,0.4194246
mouse_strain,C57BL
parameter_name,MZB (CD21/35 high)
