mouse_life_stage,Early adult
parameter_name,B1B Cells
parameter_id,IMPC_IMM_064_001
gene_accession_id,MGI:1921802
mouse_strain,129SV
analysis_id,zz393n73r89ag73
gene_symbol,Nipal3
pvalue,0.1618486
