parameter_id,IMPC_HEM_019_001
gene_symbol,Alkbh3
mouse_strain,C57BL
gene_accession_id,MGI:1916363
analysis_id,mxp54a03z9103v0
parameter_name,Mean platelet volume
mouse_life_stage,Early adult
pvalue,0.3472223
