gene_symbol,Mapkap1
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_FEA_003_001
pvalue,0.6393104
gene_accession_id,MGI:2444554
analysis_id,11tg53jy7ipog01
parameter_name,Conditioning Baseline % Freezing Time
