parameter_id,IMPC_CSD_011_001
mouse_life_stage,Early adult
pvalue,0.1422925
analysis_id,yb9scuol3k3r4b8
mouse_strain,C57BL
gene_accession_id,MGI:891989
gene_symbol,Npbwr1
parameter_name,Coat - hair distribution - back
