parameter_id,ESLIM_008_001_001
gene_accession_id,MGI:1914583
parameter_name,Body position
pvalue,0.06160122
mouse_strain,C56BL
mouse_life_stage,Early adult
analysis_id,520vvm62n275p96
gene_symbol,Stk35
