pvalue,0.7396506
parameter_id,HMGULA_HWT_008_001
analysis_id,2x27l270079r902
parameter_name,Heart weight
gene_accession_id,MGI:95457
gene_symbol,Mecom
mouse_life_stage,Early adult
mouse_strain,C3H
