parameter_id,IMPC_XRY_025_001
mouse_life_stage,Early adult
analysis_id,ubxf3xw53m07d49
gene_symbol,Lcn2
gene_accession_id,MGI:96757
mouse_strain,C57BL
pvalue,0.2760133
parameter_name,Tibia
