pvalue,0.6228173
gene_accession_id,MGI:1921442
parameter_name,Total holepokes
analysis_id,dv898c17449mo6q
parameter_id,JAXLA_HBD_001_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Arpc5l
