parameter_id,JAX_OFD_009_001
gene_symbol,Cds2
gene_accession_id,MGI:1332236
mouse_strain,129SV
analysis_id,4t4i6s380jd89lx
pvalue,0.4842927
mouse_life_stage,Early adult
parameter_name,Whole arena average speed
