parameter_id,ESLIM_011_001_702
mouse_life_stage,Late adult
analysis_id,5ha630tv99jg7cf
mouse_strain,C57BL
gene_symbol,Hpca
pvalue,0.6696
gene_accession_id,MGI:1336200
parameter_name,Prepulse inhibition - PP2
