parameter_id,JAX_OFD_022_001
gene_symbol,Zfp683
analysis_id,ngu7rq4pbv3kuo8
mouse_life_stage,Early adult
pvalue,0.4767722
parameter_name,Percentage center time
gene_accession_id,MGI:3650254
mouse_strain,C57BL
