pvalue,0.4023798
gene_symbol,Arpc2
parameter_name,UIBC (unsaturated iron binding capacity)
parameter_id,IMPC_CBC_024_001
analysis_id,i7ms99p3g6yus1r
gene_accession_id,MGI:1923959
mouse_life_stage,Early adult
mouse_strain,C57BL
