parameter_id,MGP_IMM_013_001
analysis_id,05ya4s7090sujq9
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Dcaf12
pvalue,0.1971755
gene_accession_id,MGI:1916220
parameter_name,Total CD8+ T cells - % of ab T cells
