parameter_id,MGP_MLN_071_001
parameter_name,Resting Treg cells - % of CD45+
gene_accession_id,MGI:104848
gene_symbol,Inpp1
mouse_life_stage,Early adult
mouse_strain,129SV
analysis_id,7urs2rlo5j7u5g6
pvalue,0.5360642
