mouse_life_stage,Middle aged adult
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
mouse_strain,C57BL
parameter_name,CD4+ CD25+ alpha beta regulatory T cell percentage
analysis_id,31776f82jwq9ei4
pvalue,0.146595
parameter_id,MGP_PBI_008_001
