gene_symbol,Slc39a10
gene_accession_id,MGI:1914515
mouse_life_stage,E9.5
parameter_id,ESLIM_014_001_008
pvalue,0.7264326
mouse_strain,C57BL
analysis_id,o00o4r98j2v9718
parameter_name,Cornea vascularisation
