parameter_id,MGP_IMM_100_001
gene_symbol,Rab22a
analysis_id,3361ae87p3vuc68
parameter_name,Resting NK cells - % of CD45+
pvalue,0.06077295
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:105072
