mouse_strain,C57BL
parameter_id,MGP_PBI_008_001
pvalue,0.5157894
gene_symbol,AU040320
analysis_id,54kvsd5myznh34o
parameter_name,CD4+ CD25+ alpha beta regulatory T cell percentage
gene_accession_id,MGI:2140475
mouse_life_stage,Late adult
