parameter_id,IMPC_CBC_016_001
gene_accession_id,MGI:2135738
mouse_strain,C57BL
pvalue,0.191699
mouse_life_stage,Early adult
gene_symbol,Abo
analysis_id,r91rnc4yvr5a751
parameter_name,HDL-cholesterol
