parameter_id,IMPC_XRY_064_001
gene_symbol,Tbl1xr1
mouse_strain,C55BL
mouse_life_stage,Early adult
parameter_name,Thoracic processes
pvalue,0.104709
gene_accession_id,MGI:2441730
analysis_id,j12cx2s4444l603
