gene_accession_id,MGI:2385884
gene_symbol,Ddx27
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,MGP_PBI_030_001
pvalue,0.821636
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
analysis_id,nb72t4x6xdf1rp0
