gene_accession_id,MGI:3026886
gene_symbol,Cdin1
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,MGP_IMM_006_001
pvalue,0.2562144
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
analysis_id,04ede5rsq68k6tx
