gene_accession_id,MGI:1919107
mouse_life_stage,Early adult
analysis_id,n1meje35991ocaj
mouse_strain,C57BL
parameter_id,MGP_BMI_006_001
parameter_name,Immature B cells (Hardy fraction E) - % of B220+
gene_symbol,Slc17a9
pvalue,0.8878886
