parameter_id,IMPC_HEM_002_001
mouse_strain,C57BL
analysis_id,oh0pnifbb2xp8m1
mouse_life_stage,Early adult
gene_symbol,Rufy4
gene_accession_id,MGI:3588214
parameter_name,Red blood cell count
pvalue,0.1645993
