parameter_id,IMPC_IMM_050_001
Parameter_name,Neutrophils
Gene_symbol,EPRS1
Mouse_life_stage,E12.5
Pvalue,0.6162529
Mouse_strain,C54BL
Analysis_id,738q7zo0p7243w7
gene_accession_id,MGI:97838
