parameter_id,MGP_IMM_129_001
mouse_strain,C57BL
gene_symbol,Gpbp1l1
pvalue,0.8861966
analysis_id,329l1i18q1b13t8
parameter_name,CD11b-high cDC - % of CD45+
gene_accession_id,MGI:1924360
mouse_life_stage,Early adult
