gene_symbol,Mecom
pvalue,0.555555
parameter_name,Retinal Blood Vessels Pattern
mouse_life_stage,E15.5
analysis_id,58356d11kgv6106
parameter_id,IMPC_EYE_026_001
gene_accession_id,MGI:95457
mouse_strain,C57BL
